Date,state,Confirmed,Recovered,Deceased
2020-04-06,Chandigarh,18,5,0
2020-04-06,Chhattisgarh,10,8,0
2020-04-06,Delhi,525,16,7
2020-04-06,Goa,7,0,0
2020-04-06,Gujarat,146,22,12
2020-04-06,Haryana,110,29,2
2020-04-06,Himachal Pradesh,18,1,2
2020-04-06,India,4777,394,134
2020-04-06,Jammu and Kashmir,109,4,2
2020-04-06,Jharkhand,4,0,0
2020-04-06,Karnataka,163,20,4
2020-04-06,Kerala,327,59,2
2020-04-06,Ladakh,14,10,0
2020-04-06,Madhya Pradesh,256,11,15
2020-04-06,Maharashtra,868,70,52
2020-04-06,Manipur,2,1,0
2020-04-06,Mizoram,1,0,0
2020-04-06,Nagaland,0,0,0
2020-04-06,Odisha,40,2,0
2020-04-06,Puducherry,5,0,0
2020-04-06,Punjab,79,4,7
2020-04-06,Rajasthan,301,25,2
2020-04-06,Tamil Nadu,621,13,6
2020-04-06,Telangana,364,45,11
2020-04-06,Tripura,1,0,0
2020-04-06,Uttarakhand,31,4,0
2020-04-06,Uttar Pradesh,305,21,3
2020-04-06,West Bengal,80,10,3
2020-04-07,Andaman and Nicobar Islands,10,0,0
2020-04-07,Andhra Pradesh,314,5,4
2020-04-07,Arunachal Pradesh,1,0,0
2020-04-07,Assam,28,0,0
2020-04-07,Bihar,38,15,1
2020-04-07,Chandigarh,18,7,0
2020-04-07,Chhattisgarh,10,9,0
2020-04-07,Delhi,576,20,9
2020-04-07,Goa,7,0,0
2020-04-07,Gujarat,175,25,14
2020-04-07,Haryana,143,31,2
2020-04-07,Himachal Pradesh,27,2,2
2020-04-07,India,5350,469,161
2020-04-07,Jammu and Kashmir,125,4,3
2020-04-07,Jharkhand,4,0,0
2020-04-07,Karnataka,175,25,4
2020-04-07,Kerala,336,71,2
2020-04-07,Ladakh,14,10,0
2020-04-07,Madhya Pradesh,290,21,21
2020-04-07,Maharashtra,1018,79,64
2020-04-07,Manipur,2,1,0
2020-04-07,Mizoram,1,0,0
2020-04-07,Nagaland,0,0,0
2020-04-07,Odisha,42,2,1
2020-04-07,Puducherry,5,1,0
2020-04-07,Punjab,99,14,8
2020-04-07,Rajasthan,343,25,2
2020-04-07,Tamil Nadu,690,19,7
2020-04-07,Telangana,404,45,11
2020-04-07,Tripura,1,0,0
2020-04-07,Uttarakhand,31,4,0
2020-04-07,Uttar Pradesh,332,21,3
2020-04-07,West Bengal,91,13,3
2020-04-08,Andaman and Nicobar Islands,11,0,0
2020-04-08,Andhra Pradesh,348,6,4
2020-04-08,Arunachal Pradesh,1,0,0
2020-04-08,Assam,28,0,0
2020-04-08,Bihar,39,15,1
2020-04-08,Chandigarh,18,7,0
2020-04-08,Chhattisgarh,10,9,0
2020-04-08,Delhi,669,21,9
2020-04-08,Goa,7,0,0
2020-04-08,Gujarat,186,25,16
2020-04-08,Haryana,167,32,2
2020-04-08,Himachal Pradesh,27,2,2
2020-04-08,India,5915,565,181
2020-04-08,Jammu and Kashmir,158,6,3
2020-04-08,Jharkhand,4,0,0
2020-04-08,Karnataka,181,28,5
2020-04-08,Kerala,345,84,2
2020-04-08,Ladakh,14,10,0
2020-04-08,Madhya Pradesh,341,25,24
2020-04-08,Maharashtra,1135,117,72
2020-04-08,Manipur,2,1,0
2020-04-08,Mizoram,1,0,0
2020-04-08,Nagaland,0,0,0
2020-04-08,Odisha,42,2,1
2020-04-08,Puducherry,5,1,0
2020-04-08,Punjab,106,14,9
2020-04-08,Rajasthan,383,45,3
2020-04-08,Tamil Nadu,738,21,8
2020-04-08,Telangana,453,45,11
2020-04-08,Tripura,1,0,0
2020-04-08,Uttarakhand,35,5,0
2020-04-08,Uttar Pradesh,361,31,4
2020-04-08,West Bengal,99,13,5
2020-04-09,Andaman and Nicobar Islands,11,10,0
2020-04-09,Andhra Pradesh,363,10,6
2020-04-09,Arunachal Pradesh,1,0,0
2020-04-09,Assam,29,0,0
2020-04-09,Bihar,58,15,1
2020-04-09,Chandigarh,18,7,0
2020-04-09,Chhattisgarh,18,9,0
2020-04-09,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-04-09,Delhi,720,25,12
2020-04-09,Goa,7,0,0
2020-04-09,Gujarat,262,26,18
2020-04-09,Haryana,170,32,2
2020-04-09,Himachal Pradesh,28,2,2
2020-04-09,India,6728,635,227
2020-04-09,Jammu and Kashmir,184,6,4
2020-04-09,Jharkhand,13,0,1
2020-04-09,Karnataka,197,30,6
2020-04-09,Kerala,357,97,2
2020-04-09,Ladakh,14,10,0
2020-04-09,Madhya Pradesh,411,25,33
2020-04-09,Maharashtra,1364,125,97
2020-04-09,Manipur,2,1,0
2020-04-09,Mizoram,1,0,0
2020-04-09,Nagaland,0,0,0
2020-04-09,Odisha,48,2,1
2020-04-09,Puducherry,5,1,0
2020-04-09,Punjab,130,18,10
2020-04-09,Rajasthan,463,60,3
2020-04-09,Tamil Nadu,834,27,8
2020-04-09,Telangana,471,45,12
2020-04-09,Tripura,1,0,0
2020-04-09,Uttarakhand,35,5,0
2020-04-09,Uttar Pradesh,410,31,4
2020-04-09,West Bengal,103,16,5
2020-04-10,Andaman and Nicobar Islands,11,10,0
2020-04-10,Andhra Pradesh,381,10,6
2020-04-10,Arunachal Pradesh,1,0,0
2020-04-10,Assam,29,0,1
2020-04-10,Bihar,60,15,1
2020-04-10,Chandigarh,19,7,0
2020-04-10,Chhattisgarh,18,9,0
2020-04-10,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-04-10,Delhi,903,27,14
2020-04-10,Goa,7,1,0
2020-04-10,Gujarat,378,33,19
2020-04-10,Haryana,176,36,2
2020-04-10,Himachal Pradesh,28,2,2
2020-04-10,India,7599,786,249
2020-04-10,Jammu and Kashmir,207,6,4
2020-04-10,Jharkhand,14,0,1
2020-04-10,Karnataka,207,34,6
2020-04-10,Kerala,364,124,2
2020-04-10,Ladakh,15,11,0
2020-04-10,Madhya Pradesh,451,37,36
2020-04-10,Maharashtra,1574,188,110
2020-04-10,Manipur,2,1,0
2020-04-10,Mizoram,1,0,0
2020-04-10,Nagaland,0,0,0
2020-04-10,Odisha,50,12,1
2020-04-10,Puducherry,7,1,0
2020-04-10,Punjab,151,20,11
2020-04-10,Rajasthan,561,60,3
2020-04-10,Tamil Nadu,911,44,9
2020-04-10,Telangana,487,45,12
2020-04-10,Tripura,2,0,0
2020-04-10,Uttarakhand,35,5,0
2020-04-10,Uttar Pradesh,433,32,4
2020-04-10,West Bengal,116,16,5
2020-04-11,Andaman and Nicobar Islands,11,10,0
2020-04-11,Andhra Pradesh,405,10,6
2020-04-11,Arunachal Pradesh,1,0,0
2020-04-11,Assam,29,0,1
2020-04-11,Bihar,64,15,1
2020-04-11,Chandigarh,19,7,0
2020-04-11,Chhattisgarh,25,9,0
2020-04-11,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-04-11,Delhi,1069,27,19
2020-04-11,Goa,7,5,0
2020-04-11,Gujarat,468,44,22
2020-04-11,Haryana,179,36,2
2020-04-11,Himachal Pradesh,32,8,2
2020-04-11,India,8453,972,290
2020-04-11,Jammu and Kashmir,224,6,4
2020-04-11,Jharkhand,17,0,1
2020-04-11,Karnataka,215,39,6
2020-04-11,Kerala,374,143,3
2020-04-11,Ladakh,15,11,0
2020-04-11,Madhya Pradesh,529,38,40
2020-04-11,Maharashtra,1761,208,127
2020-04-11,Manipur,2,1,0
2020-04-11,Mizoram,1,0,0
2020-04-11,Nagaland,0,0,0
2020-04-11,Odisha,54,12,1
2020-04-11,Puducherry,7,1,0
2020-04-11,Punjab,158,20,12
2020-04-11,Rajasthan,700,116,9
2020-04-11,Tamil Nadu,969,44,10
2020-04-11,Telangana,503,96,14
2020-04-11,Tripura,2,0,0
2020-04-11,Uttarakhand,35,5,0
2020-04-11,Uttar Pradesh,452,45,5
2020-04-11,West Bengal,126,16,5
2020-04-12,Andaman and Nicobar Islands,11,10,0
2020-04-12,Andhra Pradesh,420,12,7
2020-04-12,Arunachal Pradesh,1,0,0
2020-04-12,Assam,30,0,1
2020-04-12,Bihar,64,26,1
2020-04-12,Chandigarh,21,7,0
2020-04-12,Chhattisgarh,31,10,0
2020-04-12,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-04-12,Delhi,1154,28,24
2020-04-12,Goa,7,5,0
2020-04-12,Gujarat,516,44,24
2020-04-12,Haryana,195,44,3
2020-04-12,Himachal Pradesh,32,12,2
2020-04-12,India,9211,1086,332
2020-04-12,Jammu and Kashmir,245,6,4
2020-04-12,Jharkhand,19,0,2
2020-04-12,Karnataka,232,54,6
2020-04-12,Kerala,376,179,3
2020-04-12,Ladakh,15,11,0
2020-04-12,Madhya Pradesh,562,41,43
2020-04-12,Maharashtra,1982,217,149
2020-04-12,Manipur,2,1,0
2020-04-12,Mizoram,1,0,0
2020-04-12,Nagaland,0,0,0
2020-04-12,Odisha,54,12,1
2020-04-12,Puducherry,7,1,0
2020-04-12,Punjab,170,23,12
2020-04-12,Rajasthan,804,121,11
2020-04-12,Tamil Nadu,1075,50,11
2020-04-12,Telangana,531,103,16
2020-04-12,Tripura,2,0,0
2020-04-12,Uttarakhand,35,5,0
2020-04-12,Uttar Pradesh,483,45,5
2020-04-12,West Bengal,134,19,7
2020-04-13,Andaman and Nicobar Islands,11,10,0
2020-04-13,Andhra Pradesh,439,12,7
2020-04-13,Arunachal Pradesh,1,0,0
2020-04-13,Assam,32,0,1
2020-04-13,Bihar,66,28,1
2020-04-13,Chandigarh,21,7,0
2020-04-13,Chhattisgarh,31,10,0
2020-04-13,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-04-13,Delhi,1510,31,28
2020-04-13,Goa,7,5,0
2020-04-13,Gujarat,572,54,26
2020-04-13,Haryana,196,51,3
2020-04-13,Himachal Pradesh,32,12,2
2020-04-13,India,10454,1198,359
2020-04-13,Jammu and Kashmir,270,16,4
2020-04-13,Jharkhand,24,0,2
2020-04-13,Karnataka,247,60,8
2020-04-13,Kerala,379,198,3
2020-04-13,Ladakh,17,12,0
2020-04-13,Madhya Pradesh,614,51,50
2020-04-13,Maharashtra,2334,229,160
2020-04-13,Manipur,2,1,0
2020-04-13,Meghalaya,1,0,0
2020-04-13,Mizoram,1,0,0
2020-04-13,Nagaland,0,0,0
2020-04-13,Odisha,55,18,1
2020-04-13,Puducherry,7,1,0
2020-04-13,Punjab,176,25,12
2020-04-13,Rajasthan,897,121,11
2020-04-13,Tamil Nadu,1173,58,11
2020-04-13,Telangana,592,103,17
2020-04-13,Tripura,2,0,0
2020-04-13,Uttarakhand,35,7,0
2020-04-13,Uttar Pradesh,558,49,5
2020-04-13,West Bengal,152,29,7
2020-04-14,Andaman and Nicobar Islands,11,10,0
2020-04-14,Andhra Pradesh,484,16,11
2020-04-14,Arunachal Pradesh,1,0,0
2020-04-14,Assam,33,0,1
2020-04-14,Bihar,66,29,1
2020-04-14,Chandigarh,21,7,0
2020-04-14,Chhattisgarh,33,13,0
2020-04-14,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-04-14,Delhi,1561,31,30
2020-04-14,Goa,7,5,0
2020-04-14,Gujarat,650,59,28
2020-04-14,Haryana,198,55,3
2020-04-14,Himachal Pradesh,33,13,2
2020-04-14,India,11485,1365,396
2020-04-14,Jammu and Kashmir,278,30,4
2020-04-14,Jharkhand,27,0,2
2020-04-14,Karnataka,260,71,10
2020-04-14,Kerala,387,211,3
2020-04-14,Ladakh,17,12,0
2020-04-14,Madhya Pradesh,741,64,53
2020-04-14,Maharashtra,2680,259,178
2020-04-14,Manipur,2,1,0
2020-04-14,Meghalaya,1,0,0
2020-04-14,Mizoram,1,0,0
2020-04-14,Nagaland,0,0,0
2020-04-14,Odisha,60,18,1
2020-04-14,Puducherry,7,1,0
2020-04-14,Punjab,184,27,13
2020-04-14,Rajasthan,1005,147,11
2020-04-14,Tamil Nadu,1204,81,12
2020-04-14,Telangana,644,110,18
2020-04-14,Tripura,2,0,0
2020-04-14,Uttarakhand,37,9,0
2020-04-14,Uttar Pradesh,660,50,8
2020-04-14,West Bengal,190,36,7
2020-04-15,Andaman and Nicobar Islands,11,10,0
2020-04-15,Andhra Pradesh,525,20,14
2020-04-15,Arunachal Pradesh,1,1,0
2020-04-15,Assam,33,2,1
2020-04-15,Bihar,72,29,1
2020-04-15,Chandigarh,21,9,0
2020-04-15,Chhattisgarh,33,17,0
2020-04-15,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-04-15,Delhi,1578,41,32
2020-04-15,Goa,7,6,0
2020-04-15,Gujarat,766,64,33
2020-04-15,Haryana,204,57,3
2020-04-15,Himachal Pradesh,35,13,2
2020-04-15,India,12371,1509,423
2020-04-15,Jammu and Kashmir,300,36,4
2020-04-15,Jharkhand,28,0,2
2020-04-15,Karnataka,279,80,12
2020-04-15,Kerala,388,218,3
2020-04-15,Ladakh,18,12,0
2020-04-15,Madhya Pradesh,938,64,53
2020-04-15,Maharashtra,2916,295,187
2020-04-15,Manipur,2,1,0
2020-04-15,Meghalaya,7,0,1
2020-04-15,Mizoram,1,0,0
2020-04-15,Nagaland,0,0,0
2020-04-15,Odisha,60,19,1
2020-04-15,Puducherry,7,1,0
2020-04-15,Punjab,186,27,13
2020-04-15,Rajasthan,1076,147,11
2020-04-15,Tamil Nadu,1242,118,14
2020-04-15,Telangana,650,118,18
2020-04-15,Tripura,2,1,0
2020-04-15,Uttarakhand,37,9,0
2020-04-15,Uttar Pradesh,735,57,11
2020-04-15,West Bengal,213,37,7
2020-04-16,Andaman and Nicobar Islands,11,11,0
2020-04-16,Andhra Pradesh,534,20,14
2020-04-16,Arunachal Pradesh,1,1,0
2020-04-16,Assam,35,5,1
2020-04-16,Bihar,83,37,1
2020-04-16,Chandigarh,21,9,0
2020-04-16,Chhattisgarh,36,23,0
2020-04-16,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-04-16,Delhi,1640,52,38
2020-04-16,Goa,7,6,0
2020-04-16,Gujarat,929,73,36
2020-04-16,Haryana,215,65,3
2020-04-16,Himachal Pradesh,35,16,2
2020-04-16,India,13432,1767,449
2020-04-16,Jammu and Kashmir,314,38,4
2020-04-16,Jharkhand,29,0,2
2020-04-16,Karnataka,315,82,13
2020-04-16,Kerala,395,245,3
2020-04-16,Ladakh,18,14,0
2020-04-16,Madhya Pradesh,1164,70,55
2020-04-16,Maharashtra,3201,300,194
2020-04-16,Manipur,2,1,0
2020-04-16,Meghalaya,9,0,1
2020-04-16,Mizoram,1,0,0
2020-04-16,Nagaland,0,0,0
2020-04-16,Odisha,60,19,1
2020-04-16,Puducherry,7,1,0
2020-04-16,Punjab,197,29,14
2020-04-16,Rajasthan,1131,164,11
2020-04-16,Tamil Nadu,1267,180,15
2020-04-16,Telangana,700,186,18
2020-04-16,Tripura,2,1,0
2020-04-16,Uttarakhand,37,9,0
2020-04-16,Uttar Pradesh,805,68,13
2020-04-16,West Bengal,231,42,10
2020-04-17,Andaman and Nicobar Islands,12,11,0
2020-04-17,Andhra Pradesh,572,35,14
2020-04-17,Arunachal Pradesh,1,1,0
2020-04-17,Assam,35,9,1
2020-04-17,Bihar,85,37,1
2020-04-17,Chandigarh,21,9,0
2020-04-17,Chhattisgarh,36,24,0
2020-04-17,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-04-17,Delhi,1707,72,42
2020-04-17,Goa,7,6,0
2020-04-17,Gujarat,1099,86,41
2020-04-17,Haryana,223,86,3
2020-04-17,Himachal Pradesh,38,16,2
2020-04-17,India,14354,2040,487
2020-04-17,Jammu and Kashmir,328,42,5
2020-04-17,Jharkhand,32,0,2
2020-04-17,Karnataka,359,88,13
2020-04-17,Kerala,396,255,3
2020-04-17,Ladakh,18,14,0
2020-04-17,Madhya Pradesh,1310,70,69
2020-04-17,Maharashtra,3321,331,201
2020-04-17,Manipur,2,1,0
2020-04-17,Meghalaya,9,0,1
2020-04-17,Mizoram,1,0,0
2020-04-17,Nagaland,0,0,0
2020-04-17,Odisha,60,21,1
2020-04-17,Puducherry,7,1,0
2020-04-17,Punjab,211,30,14
2020-04-17,Rajasthan,1229,183,17
2020-04-17,Tamil Nadu,1323,283,15
2020-04-17,Telangana,766,186,18
2020-04-17,Tripura,2,1,0
2020-04-17,Uttarakhand,40,9,0
2020-04-17,Uttar Pradesh,849,82,14
2020-04-17,West Bengal,255,51,10
2020-04-18,Andaman and Nicobar Islands,14,11,0
2020-04-18,Andhra Pradesh,603,42,16
2020-04-18,Arunachal Pradesh,1,1,0
2020-04-18,Assam,35,12,1
2020-04-18,Bihar,86,42,2
2020-04-18,Chandigarh,23,9,0
2020-04-18,Chhattisgarh,36,25,0
2020-04-18,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-04-18,Delhi,1893,207,43
2020-04-18,Goa,7,6,0
2020-04-18,Gujarat,1376,93,53
2020-04-18,Haryana,232,100,3
2020-04-18,Himachal Pradesh,39,16,2
2020-04-18,India,15725,2466,522
2020-04-18,Jammu and Kashmir,341,51,5
2020-04-18,Jharkhand,33,0,2
2020-04-18,Karnataka,384,104,14
2020-04-18,Kerala,400,257,3
2020-04-18,Ladakh,18,14,0
2020-04-18,Madhya Pradesh,1402,127,69
2020-04-18,Maharashtra,3648,365,211
2020-04-18,Manipur,2,1,0
2020-04-18,Meghalaya,11,0,1
2020-04-18,Mizoram,1,0,0
2020-04-18,Nagaland,0,0,0
2020-04-18,Odisha,61,24,1
2020-04-18,Puducherry,7,4,0
2020-04-18,Punjab,234,31,16
2020-04-18,Rajasthan,1351,200,21
2020-04-18,Tamil Nadu,1372,365,15
2020-04-18,Telangana,809,186,18
2020-04-18,Tripura,2,1,0
2020-04-18,Uttarakhand,42,9,0
2020-04-18,Uttar Pradesh,975,108,14
2020-04-18,West Bengal,287,55,12
2020-04-19,Andaman and Nicobar Islands,15,11,0
2020-04-19,Andhra Pradesh,647,65,17
2020-04-19,Arunachal Pradesh,1,1,0
2020-04-19,Assam,35,17,1
2020-04-19,Bihar,96,42,2
2020-04-19,Chandigarh,26,13,0
2020-04-19,Chhattisgarh,36,25,0
2020-04-19,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-04-19,Delhi,2003,290,45
2020-04-19,Goa,7,7,0
2020-04-19,Gujarat,1743,105,63
2020-04-19,Haryana,250,104,3
2020-04-19,Himachal Pradesh,39,16,2
2020-04-19,India,17305,2854,560
2020-04-19,Jammu and Kashmir,354,56,5
2020-04-19,Jharkhand,41,0,2
2020-04-19,Karnataka,390,111,16
2020-04-19,Kerala,402,270,3
2020-04-19,Ladakh,18,14,0
2020-04-19,Madhya Pradesh,1407,131,72
2020-04-19,Maharashtra,4200,507,223
2020-04-19,Manipur,2,1,0
2020-04-19,Meghalaya,11,0,1
2020-04-19,Mizoram,1,0,0
2020-04-19,Nagaland,0,0,0
2020-04-19,Odisha,61,24,1
2020-04-19,Puducherry,7,4,0
2020-04-19,Punjab,244,37,16
2020-04-19,Rajasthan,1478,205,23
2020-04-19,Tamil Nadu,1477,411,15
2020-04-19,Telangana,858,186,21
2020-04-19,Tripura,2,1,0
2020-04-19,Uttarakhand,44,11,0
2020-04-19,Uttar Pradesh,1100,127,17
2020-04-19,West Bengal,310,62,12
2020-04-20,Andaman and Nicobar Islands,16,11,0
2020-04-20,Andhra Pradesh,722,92,20
2020-04-20,Arunachal Pradesh,1,1,0
2020-04-20,Assam,35,19,1
2020-04-20,Bihar,113,42,2
2020-04-20,Chandigarh,26,14,0
2020-04-20,Chhattisgarh,36,25,0
2020-04-20,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-04-20,Delhi,2081,431,47
2020-04-20,Goa,7,7,0
2020-04-20,Gujarat,1939,131,71
2020-04-20,Haryana,251,141,3
2020-04-20,Himachal Pradesh,39,16,2
2020-04-20,India,18544,3273,593
2020-04-20,Jammu and Kashmir,368,71,5
2020-04-20,Jharkhand,46,4,2
2020-04-20,Karnataka,408,112,16
2020-04-20,Kerala,408,291,3
2020-04-20,Ladakh,18,14,0
2020-04-20,Madhya Pradesh,1485,138,76
2020-04-20,Maharashtra,4666,572,232
2020-04-20,Manipur,2,2,0
2020-04-20,Meghalaya,11,0,1
2020-04-20,Mizoram,1,0,0
2020-04-20,Nagaland,0,0,0
2020-04-20,Odisha,74,24,1
2020-04-20,Puducherry,7,4,0
2020-04-20,Punjab,245,38,16
2020-04-20,Rajasthan,1576,205,25
2020-04-20,Tamil Nadu,1520,457,17
2020-04-20,Telangana,872,186,23
2020-04-20,Tripura,2,1,0
2020-04-20,Uttarakhand,46,18,0
2020-04-20,Uttar Pradesh,1184,140,18
2020-04-20,West Bengal,339,66,12
2020-04-21,Andaman and Nicobar Islands,17,11,0
2020-04-21,Andhra Pradesh,757,96,22
2020-04-21,Arunachal Pradesh,1,1,0
2020-04-21,Assam,35,19,1
2020-04-21,Bihar,126,42,2
2020-04-21,Chandigarh,27,14,0
2020-04-21,Chhattisgarh,36,25,0
2020-04-21,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-04-21,Delhi,2156,611,47
2020-04-21,Goa,7,7,0
2020-04-21,Gujarat,2178,139,90
2020-04-21,Haryana,255,147,3
2020-04-21,Himachal Pradesh,39,16,2
2020-04-21,India,20081,3976,646
2020-04-21,Jammu and Kashmir,380,81,5
2020-04-21,Jharkhand,46,4,2
2020-04-21,Karnataka,418,129,17
2020-04-21,Kerala,427,307,3
2020-04-21,Ladakh,18,14,0
2020-04-21,Madhya Pradesh,1552,148,80
2020-04-21,Maharashtra,5218,722,251
2020-04-21,Manipur,2,2,0
2020-04-21,Meghalaya,12,0,1
2020-04-21,Mizoram,1,0,0
2020-04-21,Nagaland,0,0,0
2020-04-21,Odisha,79,30,1
2020-04-21,Puducherry,7,4,0
2020-04-21,Punjab,251,49,16
2020-04-21,Rajasthan,1735,274,26
2020-04-21,Tamil Nadu,1596,635,18
2020-04-21,Telangana,928,194,23
2020-04-21,Tripura,2,1,0
2020-04-21,Uttarakhand,46,19,0
2020-04-21,Uttar Pradesh,1337,162,21
2020-04-21,West Bengal,392,73,15
2020-04-22,Andaman and Nicobar Islands,18,11,0
2020-04-22,Andhra Pradesh,813,120,24
2020-04-22,Arunachal Pradesh,1,1,0
2020-04-22,Assam,35,19,1
2020-04-22,Bihar,143,42,2
2020-04-22,Chandigarh,27,14,0
2020-04-22,Chhattisgarh,36,28,0
2020-04-22,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-04-22,Delhi,2248,724,48
2020-04-22,Goa,7,7,0
2020-04-22,Gujarat,2407,179,103
2020-04-22,Haryana,264,158,3
2020-04-22,Himachal Pradesh,39,16,2
2020-04-22,India,21373,4370,682
2020-04-22,Jammu and Kashmir,407,92,5
2020-04-22,Jharkhand,46,4,2
2020-04-22,Karnataka,427,131,17
2020-04-22,Kerala,438,308,3
2020-04-22,Ladakh,18,14,0
2020-04-22,Madhya Pradesh,1587,152,80
2020-04-22,Maharashtra,5649,789,269
2020-04-22,Manipur,2,2,0
2020-04-22,Meghalaya,12,0,1
2020-04-22,Mizoram,1,0,0
2020-04-22,Nagaland,0,0,0
2020-04-22,Odisha,83,32,1
2020-04-22,Puducherry,7,4,0
2020-04-22,Punjab,278,53,16
2020-04-22,Rajasthan,1888,344,27
2020-04-22,Tamil Nadu,1629,662,18
2020-04-22,Telangana,943,194,24
2020-04-22,Tripura,2,1,0
2020-04-22,Uttarakhand,46,23,0
2020-04-22,Uttar Pradesh,1449,173,21
2020-04-22,West Bengal,423,73,15
2020-04-23,Andaman and Nicobar Islands,22,11,0
2020-04-23,Andhra Pradesh,893,141,27
2020-04-23,Arunachal Pradesh,1,1,0
2020-04-23,Assam,36,19,1
2020-04-23,Bihar,170,44,2
2020-04-23,Chandigarh,27,14,0
2020-04-23,Chhattisgarh,36,30,0
2020-04-23,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-04-23,Delhi,2376,808,50
2020-04-23,Goa,7,7,0
2020-04-23,Gujarat,2624,258,112
2020-04-23,Haryana,270,170,3
2020-04-23,Himachal Pradesh,40,18,2
2020-04-23,India,23040,5012,722
2020-04-23,Jammu and Kashmir,434,92,5
2020-04-23,Jharkhand,53,8,3
2020-04-23,Karnataka,445,145,17
2020-04-23,Kerala,448,316,3
2020-04-23,Ladakh,18,16,0
2020-04-23,Madhya Pradesh,1687,203,83
2020-04-23,Maharashtra,6427,840,283
2020-04-23,Manipur,2,2,0
2020-04-23,Meghalaya,12,0,1
2020-04-23,Mizoram,1,0,0
2020-04-23,Nagaland,0,0,0
2020-04-23,Odisha,89,33,1
2020-04-23,Puducherry,7,4,0
2020-04-23,Punjab,283,66,17
2020-04-23,Rajasthan,1964,451,28
2020-04-23,Tamil Nadu,1683,752,20
2020-04-23,Telangana,970,252,25
2020-04-23,Tripura,2,2,0
2020-04-23,Uttarakhand,47,24,0
2020-04-23,Uttar Pradesh,1510,206,24
2020-04-23,West Bengal,456,79,15
2020-04-24,Andaman and Nicobar Islands,29,11,0
2020-04-24,Andhra Pradesh,955,145,29
2020-04-24,Arunachal Pradesh,1,1,0
2020-04-24,Assam,36,19,1
2020-04-24,Bihar,223,44,2
2020-04-24,Chandigarh,27,15,0
2020-04-24,Chhattisgarh,36,30,0
2020-04-24,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-04-24,Delhi,2514,857,53
2020-04-24,Goa,7,7,0
2020-04-24,Gujarat,2815,265,127
2020-04-24,Haryana,275,186,3
2020-04-24,Himachal Pradesh,40,18,2
2020-04-24,India,24448,5496,781
2020-04-24,Jammu and Kashmir,454,109,5
2020-04-24,Jharkhand,59,8,3
2020-04-24,Karnataka,474,152,18
2020-04-24,Kerala,451,331,4
2020-04-24,Ladakh,18,16,0
2020-04-24,Madhya Pradesh,1846,210,92
2020-04-24,Maharashtra,6817,957,301
2020-04-24,Manipur,2,2,0
2020-04-24,Meghalaya,12,0,1
2020-04-24,Mizoram,1,0,0
2020-04-24,Nagaland,0,0,0
2020-04-24,Odisha,94,33,1
2020-04-24,Puducherry,7,4,0
2020-04-24,Punjab,298,70,17
2020-04-24,Rajasthan,2034,493,32
2020-04-24,Tamil Nadu,1755,866,22
2020-04-24,Telangana,983,291,25
2020-04-24,Tripura,2,2,0
2020-04-24,Uttarakhand,48,25,0
2020-04-24,Uttar Pradesh,1621,226,25
2020-04-24,West Bengal,514,103,18
2020-04-25,Andaman and Nicobar Islands,33,11,0
2020-04-25,Andhra Pradesh,1016,171,31
2020-04-25,Arunachal Pradesh,1,1,0
2020-04-25,Assam,36,19,1
2020-04-25,Bihar,251,45,2
2020-04-25,Chandigarh,28,15,0
2020-04-25,Chhattisgarh,37,32,0
2020-04-25,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-04-25,Delhi,2625,869,54
2020-04-25,Goa,7,7,0
2020-04-25,Gujarat,3071,282,133
2020-04-25,Haryana,287,191,3
2020-04-25,Himachal Pradesh,40,22,2
2020-04-25,India,26283,5938,825
2020-04-25,Jammu and Kashmir,494,112,6
2020-04-25,Jharkhand,67,8,3
2020-04-25,Karnataka,500,158,18
2020-04-25,Kerala,458,338,4
2020-04-25,Ladakh,20,16,0
2020-04-25,Madhya Pradesh,1945,281,99
2020-04-25,Maharashtra,7628,1076,323
2020-04-25,Manipur,2,2,0
2020-04-25,Meghalaya,12,0,1
2020-04-25,Mizoram,1,0,0
2020-04-25,Nagaland,0,0,0
2020-04-25,Odisha,100,34,1
2020-04-25,Puducherry,8,4,0
2020-04-25,Punjab,308,72,17
2020-04-25,Rajasthan,2083,513,34
2020-04-25,Tamil Nadu,1821,960,23
2020-04-25,Telangana,990,307,25
2020-04-25,Tripura,2,2,0
2020-04-25,Uttarakhand,48,26,0
2020-04-25,Uttar Pradesh,1793,261,27
